#idx,nombre,dir,lat,lng,precio_rango,pts_comida,pts_servicio,pts_ambiente,cnt_reviews,cocina,img
145,Pàjaro que comió...,Humboldt 1962,-34.582702359254,-58.432972598416,50,,,,,Autóctona,photo_3859_1.jpg-fdd2d1f0-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
146,Catrina,Uriarte 1830,-34.5858958,-58.4297156,75,,,,,"Francesa, Mexicana",Catrina-15136-d0f0dd7e-c662-8ba2-f90e-570e7813cb9a
147,La peca,Gascón 1493,-34.59278774179,-58.422670182898,100,,,,,Porteña,photo_1270_1.jpg-fdcf0187-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
148,b-Blue - deli & natural Bar,Armenia 1692,-34.589412,-58.427282,50,,,,,Deli,Bblue-deli-natural-bar-7157-ca449c31-9cfd-feaa-0407-5773d80d218f
149,La dorita botánico,Bulnes 2593,-34.582094,-58.406675,75,,,,,Parrilla,photo_6322_1.jpg-fdd431b4-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
150,Viejo Agump,Armenia 1382,-34.591447227901,-58.430441762262,50,,,,,Armenia,Viejo-Agump-1424-fdcf2877-f4e4-11e4-be7b-d3500e263ce1
151,Sheldon,Honduras 4969,-34.5890149,-58.4297109,100,,,,,"De Autor, Variada",Restaurante.jpg
152,Bella Italia ristorante,República Árabe Siria 3285,-34.578042145531,-58.411795241892,75,,,,,Italiana,photo_185_1.jpg-fdcda13f-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
153,Amores porteños,Santos Dumont 2606,-34.575196,-58.440303,75,,,,,"Casera, Porteña",photo_6458_1.jpg-fdd43278-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
154,Chipper,Humboldt 1893,-34.5834508,-58.4337677,75,,,,,"Inglesa, Irlandesa, Pescados Y Mariscos",photo_13608_1.jpg-fdd6a251-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
155,Duarte bar,Aráoz 1218,-34.5940939,-58.42806,50,,,,,"Pizza, Porteña",Duarte-bar-14284-34411826-b1b7-882a-e6e6-56eb05377aea
156,Soria,Gorriti 5151,-34.5884407,-58.432668,100,,,,,Porteña,photo_12748_1.jpg-fdd65465-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
157,Los remanseros,Costa Rica 3990,-34.591606,-58.419037,75,,,,,"Pescados Y Mariscos, Porteña, Parrilla",photo_3989_1.jpg-fdd3e272-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
158,La rosadita restaurante de fondue,Honduras 5710,-34.58331,-58.437436,100,,,,,De Autor,Restaurante.jpg
159,Casa mua,Soler 4202,-34.5901,-58.420258,25,,,,,"De Autor, Mediterránea",photo_6947_1.jpg-fdd4a6f1-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
160,Le pain quotidien,Jerónimo Salguero 3075,-34.5769722,-58.4052555,50,,,,,"Deli, Vegetariana, Natural",photo_12806_1.jpg-fdd67a89-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
161,Rond point,Av. Figueroa Alcorta 3009,-34.580598,-58.3982914,100,,,,,Internacional,Rond-Point-1623-e5e0f884-f639-ed02-d7c3-56e9ac09ea44
162,La Pascana,Paraguay 5100,-34.580086319545,-58.429974793907,,,,,,Pizza,photo_1474_1.jpg-fdcf4ede-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
163,Pinuccio & Figli,Honduras 5255,-34.587107,-58.432529,100,,,,,"Italiana, De Autor",photo_6997_1.jpg-fdd4a711-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
164,Boteco do Brasil,Honduras 5774,-34.582775,-58.4380831,75,,,,,Brasilera,Restaurante.jpg
165,Le Pain Quotidien,Armenia 1641,-34.5897731,-58.4277478,100,,,,,"Deli, Vegetariana, Natural",photo_13516_1.jpg-fdd6a219-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
166,Sans panes & cerveza,Serrano 1595,-34.588891,-58.429989,75,,,,,Porteña,photo_9754_1.jpg-fdd56991-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
167,The shangai dragon,Aráoz 1199,-34.594207,-58.428167,100,,,,,China,Restaurante.jpg
168,Sullivan´s Irish pub & restaurant,El Salvador 4919,-34.5879426,-58.4293019,100,,,,,Irlandesa,Sullivans-Irish-Pub-Restaurant-1123-b3c68e9f-7ee2-8051-04e4-56f2d5488643
169,Club serrano,Serrano 1551,-34.589034,-58.430634,75,,,,,Internacional,Club-Serrano-8690-5bb491b7-7993-6003-5976-576aa5b2f36d
170,Ballester parrilla de autor,Fray Justo Santamaría de Oro 1801,-34.5859701,-58.4303187,75,,,,,"De Autor, Parrilla, Porteña",photo_12996_1.jpg-fdd67abd-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
171,Taco box,Av. Cerviño 3768,-34.5794082,-58.4117141,75,,,,,Mexicana,Restaurante.jpg
172,La pulpería,Uriarte 1667,-34.586943796235,-58.431409784554,100,,,,,Casera,photo_3890_1.jpg-fdd2f834-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
173,Al shark,Av. Raúl Scalabrini Ortiz 1426,-34.591924830514,-58.426589390945,100,,,,,Arabe,photo_36_1.jpg-fdcd7a4b-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
174,Bartók,Costa Rica 4600,-34.5887228,-58.426232,,,,,,Mediterránea,photo_780_1.jpg-fdce64f7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
175,Bartola,Gurruchaga 1795,-34.5880836,-58.4272385,75,,,,,"Casera, Pizza",Restaurante.jpg
176,Francesco,Soler 5598,-34.5809197,-58.4325595,,,,,,Peruana,photo_11570_1.jpg-fdd605cd-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
177,La colonia,"Araoz 1589/99 ",-34.591574,-58.424261,50,,,,,"Casera, De Autor, Parrilla",photo_10648_1.jpg-fdd5b861-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
178,Río Alba,Av. Cerviño 4499,-34.575898727271,-58.420949890919,75,,,,,Parrilla,photo_448_1.jpg-fdce164f-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
179,Tea connection,Cerviño Av. 3550,-34.580155,-58.409112,100,,,,,"Deli, Natural",photo_6426_1.jpg-fdd43240-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
180,Moche Peruano Fu-kei & Sushi Bar,Nicaragua 5901,-34.57918380682,-58.436524931218,,,,,,"Peruana, Japonesa Sushi",photo_2724_1.jpg-fdd0fd09-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
181,Cocu,Malabia 1510,-34.5913469,-58.4279858,50,,,,,"Francesa, Casera",photo_13334_1.jpg-fdd67ae9-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
182,Fifí almacén,Gorriti 4812,-34.5906476,-58.4293092,50,,,,,"Casera, Natural, Deli",photo_13536_1.jpg-fdd6a231-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
183,Efímero Festín,Uriarte 1411,-34.588699,-58.433875,,,,,,De Autor,photo_7095_1.jpg-fdd4a74c-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
184,Los tatas,Arévalo 1667,-34.581249,-58.440705,,,,,,Parrilla,photo_7335_1.jpg-fdd4cce0-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
185,Alhambra,Charcas 4309,-34.583644,-58.423124,50,,,,,Arabe,La-Alhambra-7453-fdd4cd12-f4e4-11e4-be7b-d3500e263ce1
186,Farinelli,Bulnes 2707,-34.581068,-58.406199,100,,,,,"Deli, Casera",photo_7116_1.jpg-fdd4a760-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
187,Sintaxis,Nicaragua 4849,-34.5863408,-58.4275418,75,,,,,"Deli, De Autor, Casera",Sintaxis-11960-92c34480-b21f-4526-9f18-bbcefddc241e
188,Tiendas Naturales,Cabello 3401,-34.581354,-58.40867,100,,,,,"Deli, Natural, Casera",photo_9342_1.jpg-fdd542fd-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
189,Sigue al Conejo Blanco,Godoy Cruz 1554,-34.5882144,-58.4350576,50,0,28,28,62,"Pizza, Casera, Natural",Sigue-al-Conejo-Blanco-14998-8a118bca-8c63-4ceb-994b-9a939b62d985
190,Garum,Malabia 1721,-34.589894636845,-58.425826207381,,,,,,Mediterránea,photo_1840_1.jpg-fdcfc3ea-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
191,Isabel,Uriarte 1664,-34.587036,-58.431472,75,,,,,Internacional,photo_7784_2.jpg-fdd4f500-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
192,Tiempo de gitanos (tablao flamenco),El Salvador 5575,-34.583460842174,-58.435150292961,100,,,,,Española,photo_971_1.jpg-fdce8be3-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
193,El armenio,Av. Raúl Scalabrini Ortiz 3190,-34.5799783,-58.4098899,75,,,,,"Armenia, Internacional",El-armenio-12086-fa1e99bd-0a8a-44ee-9086-5a0707cb1ad1
194,Social la lechuza,Uriarte 1980,-34.584755,-58.42807,100,,,,,"Parrilla, Porteña",photo_6406_1.jpg-fdd43220-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
195,El Bonpland,Bonpland 2113,-34.580048,-58.433531,75,,,,,Parrilla,photo_4136_1.jpg-fdd40a7a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
196,Nucha,Armenia 1540,-34.590438,-58.428794,75,,,,,"Deli, Casera, Variada",photo_10330_1.jpg-fdd590d5-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
197,Sushi Sensei,Thames 1516,-34.588734,-58.432085,100,,,,,Japonesa Sushi,photo_4007_1.jpg-fdd3e292-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
198,Sugar,Costa Rica 4619,-34.588565,-58.426404,,,,,,Norteamericana,photo_7717_1.jpg-fdd4f4c7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
199,Salvador,El Salvador 4804,-34.5886664,-58.4282286,100,,,,,"De Autor, Parrilla",photo_12626_1.jpg-fdd6543d-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
200,La Costilla,Humboldt 1612,-34.585558,-58.4361647,100,,,,,Parrilla,photo_15004_1.jpg-fdd801a4-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
201,Carita morena,Honduras 5502,-34.584892,-58.435398,,,,,,Porteña,photo_748_1.jpg-fdce64c7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
202,Oliva´s resto & bar,Guatemala 5726,-34.579243458462,-58.433201721346,,,,,,Mediterránea,photo_2687_1.jpg-fdd0d6ad-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
203,El bochín,Julián Alvarez 2355,-34.587691,-58.41639,50,,,,,Porteña,photo_1008_1.jpg-fdceb24b-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
204,Ña Serapia,Av. Las Heras 3357,-34.58289006152,-58.407746032596,50,,,,,Autóctona,photo_917_1.jpg-fdce8ba7-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
205,Kyodo,Ortiz de Campo Av. 2670,-34.581726,-58.40405,50,,,,,Japonesa Sushi,photo_7301_1.jpg-fdd4a7b4-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
206,The bowie,Armenia 1439,-34.591132,-58.429845,100,,,,,De Autor,Restaurante.jpg
207,Carnal,Avenida Coronel Niceto Vega 5511,-34.5873223,-58.4384861,100,,,,,"Variada, Internacional",photo_846_3.jpg-fdce8b55-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
208,SUSHIPOP izakaya Palermo,Soler 5596,-34.5809338,-58.4325404,100,,,,,Japonesa Sushi,Sushi-Pop-Izakaya-15790-1d410553-010e-28ab-151a-56ce299f4e37
209,La estancia de Palermo,Av. Santa Fé 3954,-34.582946,-58.41913,100,,,,,"Parrilla, Mediterránea, Porteña",La-Estancia-2032-6ecf3196-edc7-4354-8e8c-7a79a69ca348
210,La Josefina,Lafinur 3006,-34.580413206926,-58.414414002833,75,,,,,Parrilla,photo_3155_1.jpg-fdd1c119-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
211,Rey de copas,Gorriti 5176,-34.5882918,-58.4328963,75,0,21,14,51,De Autor,Rey-de-copas-12576-b4441e91-5063-2fab-41b4-56f2d33f43b5
212,Siga la vaca express,Fitz Roy 1982,-34.581925,-58.433675,75,,,,,Parrilla,photo_10644_1.jpg-fdd5b859-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
213,La gran Hollywood,Bonpland 2205/7,-34.579486,-58.432921,75,,,,,Parrilla,photo_7875_1.jpg-fdd4f552-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
214,Bakano,Fitz Roy 1906,-34.582551563265,-58.434551537499,75,,,,,"Pizza, Mediterránea",photo_2516_1.jpg-fdd0aeb9-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
215,Home Buenos Aires,Honduras 5860,-34.581978102612,-58.438940420795,100,,,,,De Autor,Home-Buenos-Aires-2670-d99039f9-2b9a-2507-560f-5736138f9d7a
216,Jano,Julián Alvarez 1479,-34.5930047,-58.4244852,,,,,,Italiana,photo_13570_1.jpg-fdd6a241-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
217,Felicidad,Gurruchaga 1711,-34.5886143,-58.4280825,75,,,,,Deli,Felicidad-12804-813c9fdc-1bd1-4059-82bd-861ab74616cc
